인프라_카테고리,인프라_이름,도시,행정구역
상권,맛치킨,서울,관악구
상권,삼수갑산,서울,관악구
상권,신사리즉석떡볶이,서울,관악구
상권,핫떡,서울,관악구
상권,낙성대동네아저씨,서울,관악구
상권,민물장어구이,서울,관악구
상권,코만도,서울,관악구
상권,신안산낙지철판,서울,관악구
상권,보드람치킨,서울,관악구
상권,일구칠구매운탕,서울,관악구
상권,송파밥상,서울,관악구
상권,호남식당,서울,관악구
상권,린생사진관 신림역점,서울,관악구
상권,남부,서울,관악구
상권,대원갈비,서울,관악구
상권,국제통닭,서울,관악구
상권,왔다산아나고구이,서울,관악구
상권,송이김밥,서울,관악구
상권,가마솥삼계탕,서울,관악구
상권,느낌,서울,관악구
상권,돈마을화로숯불갈비,서울,관악구
상권,담양죽순추어탕,서울,관악구
상권,종가집,서울,관악구
상권,남원추어탕,서울,관악구
상권,미나리생삼겹,서울,관악구
상권,피코 게스트로펍,서울,관악구
상권,뒷담화,서울,관악구
상권,나오리장작구이 사당역5번출구점,서울,관악구
상권,대나무집,서울,관악구
상권,박리분식,서울,관악구
상권,김밥천국,서울,관악구
상권,골목감자탕,서울,관악구
상권,김밥천국,서울,관악구
상권,서울밥집 봉천점,서울,관악구
상권,옛날짜장,서울,관악구
상권,굳포유수산,서울,관악구
상권,정읍식당,서울,관악구
상권,제일식당,서울,관악구
상권,파트너호프,서울,관악구
상권,톡톡,서울,관악구
상권,똥껍데기실내포차,서울,관악구
상권,수제눈꽃돼지갈비,서울,관악구
상권,통통갈비집,서울,관악구
상권,왕실족발&보쌈,서울,관악구
상권,창운 사공하나,서울,관악구
상권,목련커피호프,서울,관악구
상권,전주민속촌,서울,관악구
상권,오손도손파전,서울,관악구
상권,궁떡,서울,관악구
상권,토리고야 사당역점,서울,관악구
상권,불고기야,서울,관악구
상권,모리돈부리,서울,관악구
상권,유황오리촌,서울,관악구
상권,보드람치킨,서울,관악구
상권,생각보다 맛 있는집,서울,관악구
상권,와와한식,서울,관악구
상권,보라,서울,관악구
상권,송이김밥,서울,관악구
상권,영진식당,서울,관악구
상권,봉용파절이삼겹살,서울,관악구
상권,록갈비,서울,관악구
상권,페리카나,서울,관악구
상권,비에이치씨치킨,서울,관악구
상권,희래원,서울,관악구
상권,쿠버타코,서울,관악구
상권,고향의진미,서울,관악구
상권,연남물갈비 낙성대점,서울,관악구
상권,미림성중국성,서울,관악구
상권,띵호,서울,관악구
상권,할매순대국 난곡점,서울,관악구
상권,유명한횟집,서울,관악구
상권,민속주막,서울,관악구
상권,토마토김밥 대학동점,서울,관악구
상권,어메칼국수,서울,관악구
상권,맥시칸치킨,서울,관악구
상권,전주빛고을내고향고기촌,서울,관악구
상권,진미정,서울,관악구
상권,밥도술도,서울,관악구
상권,서울호프커피,서울,관악구
상권,무지개맥주신림점,서울,관악구
상권,몽실이푸드몽닭발,서울,관악구
상권,한계령,서울,관악구
상권,박승자당진아구동태찜.탕,서울,관악구
상권,소문난대구왕뽈찜,서울,관악구
상권,전주실비집,서울,관악구
상권,서림커피호프,서울,관악구
상권,왕짜장,서울,관악구
상권,우된장 신림점,서울,관악구
상권,맛밥김밥전문점,서울,관악구
상권,대주직판장,서울,관악구
상권,비비큐치킨,서울,관악구
상권,노랑통닭,서울,관악구
상권,양은이동태탕동태찜코다리냉면,서울,관악구
상권,별나라식당,서울,관악구
상권,스마일휴게실,서울,관악구
상권,박리분식,서울,관악구
상권,프랑스홍합집,서울,관악구
상권,서서갈비,서울,관악구
상권,고고즉석떡볶이,서울,관악구
상권,KNC숯불바베큐,서울,관악구
상권,할매순대국&양선지해장국,서울,관악구
상권,롤앤밥스,서울,관악구
상권,교촌치킨봉천5호점,서울,관악구
상권,이모네,서울,관악구
상권,엘노핌 피자,서울,관악구
상권,장독대,서울,관악구
상권,대가볼태기,서울,관악구
상권,애술의전당,서울,관악구
상권,동화반점,서울,관악구
상권,블리스버거&카페,서울,관악구
상권,홍오로,서울,관악구
상권,홍미닭발.먹태.호프,서울,관악구
상권,송원숯불갈비,서울,관악구
상권,신안홍어,서울,관악구
상권,산이형,서울,관악구
상권,틈새라면,서울,관악구
상권,보드람치킨푸르지오점,서울,관악구
상권,호돌이호프,서울,관악구
상권,필드키친,서울,관악구
상권,떡볶이 참 잘하는 집 떡참 관악보라매점,서울,관악구
상권,금다래 양곱창,서울,관악구
상권,25시해장국구로점,서울,관악구
상권,투가리,서울,관악구
상권,또래오래관악신림중앙점,서울,관악구
상권,홍참치,서울,관악구
상권,진참치,서울,관악구
상권,상구네,서울,관악구
상권,아웃백스테이크하우스서울대점,서울,관악구
상권,종가할머니 보쌈,서울,관악구
상권,신사리포장마차,서울,관악구
상권,서울갈비,서울,관악구
상권,부산어묵,서울,관악구
상권,전주24시뼈다귀,서울,관악구
상권,대구한뽈때기,서울,관악구
상권,왕냉면.왕돈까스,서울,관악구
상권,복돼지,서울,관악구
상권,처갓집양념치킨 난곡점,서울,관악구
상권,쎄븐생고기구이,서울,관악구
상권,탑짜장,서울,관악구
상권,왕곱창,서울,관악구
상권,십원집,서울,관악구
상권,윤쿠치나,서울,관악구
상권,딱좋아,서울,관악구
상권,엄마손장수촌,서울,관악구
상권,해뜨는 잔치국수,서울,관악구
상권,대연식당,서울,관악구
상권,소담국수,서울,관악구
상권,홍반점,서울,관악구
상권,부여소부리보리밥,서울,관악구
상권,일마레,서울,관악구
상권,복돈이생고기,서울,관악구
상권,엄지오뎅,서울,관악구
상권,돈마루 부추생삼겹,서울,관악구
상권,이삭토스트,서울,관악구
상권,전주식당,서울,관악구
상권,풍년식당,서울,관악구
상권,소나무뜰,서울,관악구
상권,다래성,서울,관악구
상권,청마루,서울,관악구
상권,토방닭한마리,서울,관악구
상권,올바른 숙성회,서울,관악구
상권,어부세꼬시,서울,관악구
상권,청년다방 낙성대점,서울,관악구
상권,원당실내포차,서울,관악구
상권,전주식당,서울,관악구
상권,계림원 신림점,서울,관악구
상권,명품청기와감자탕 미성점,서울,관악구
상권,안가맛집,서울,관악구
상권,좋은식당,서울,관악구
상권,여수집,서울,관악구
상권,본죽봉천점,서울,관악구
상권,더젭스월드,서울,관악구
상권,당진강완옥아귀찜,서울,관악구
상권,엉뚱한 생고기,서울,관악구
상권,신림호프,서울,관악구
상권,뜨레봉닭강정,서울,관악구
상권,내고향맛자랑집,서울,관악구
상권,별밤해산물포차,서울,관악구
상권,잇츠치킨 신림점,서울,관악구
상권,찜했어요,서울,관악구
상권,제이,서울,관악구
상권,양지가정식,서울,관악구
상권,하림치킨,서울,관악구
상권,따로닭 신림2호점,서울,관악구
상권,박(Park)포차,서울,관악구
상권,김밥천국,서울,관악구
상권,바른치킨 봉천역점,서울,관악구
상권,태능숯불갈비,서울,관악구
상권,홍콩반점0410(신림점),서울,관악구
상권,진아분식,서울,관악구
상권,김밥나라,서울,관악구
상권,죽미소,서울,관악구
상권,히토리더야끼니꾸,서울,관악구
상권,카툰,서울,관악구
상권,봉이돈가스,서울,관악구
상권,삿뽀로,서울,관악구
상권,예전,서울,관악구
상권,동해횟집,서울,관악구
상권,초통삼,서울,관악구
상권,돼지마음포차,서울,관악구
상권,대연돌판구이,서울,관악구
상권,삼겹살데이,서울,관악구
상권,현쇼쿠도(이자카야),서울,관악구
상권,차이홍,서울,관악구
상권,보드람치킨,서울,관악구
상권,풍년집,서울,관악구
상권,목포홍어,서울,관악구
상권,꽃샘,서울,관악구
상권,소문난집,서울,관악구
상권,매갈·아재 부산낙곱새,서울,관악구
상권,상도늘보리 봉천역점,서울,관악구
상권,소문난순대국집,서울,관악구
상권,봉천동860-32,서울,관악구
상권,백년초갈비탕,서울,관악구
상권,맛사랑쭈꾸미,서울,관악구
상권,남원추어탕,서울,관악구
상권,또순이네,서울,관악구
상권,李가네아구찜.추어탕,서울,관악구
상권,신전떡볶이 낙성대점,서울,관악구
상권,만냥행운포차,서울,관악구
상권,진&정,서울,관악구
상권,한솥도시락 신림신성초교점,서울,관악구
상권,홍어마을,서울,관악구
상권,우술,서울,관악구
상권,소야돼지야,서울,관악구
상권,굽네치킨 신림동점,서울,관악구
상권,삼형제손칼국수&왕돈가스 서울대입구역점,서울,관악구
상권,고바우순대국·감자탕,서울,관악구
상권,신양자강,서울,관악구
상권,화로구이,서울,관악구
상권,옛날솥뚜껑생삼겹,서울,관악구
상권,홍대몬스터피자 and 커피마마퀸,서울,관악구
상권,본죽 서울대입구역점,서울,관악구
상권,眞오뎅이랑정종,서울,관악구
상권,명태어장,서울,관악구
상권,콩지름,서울,관악구
상권,싱싱조개어시장,서울,관악구
상권,진미곱창,서울,관악구
상권,생각보다맛있는집,서울,관악구
상권,명가김치찌개,서울,관악구
상권,진우리참치,서울,관악구
상권,김밥드림,서울,관악구
상권,포차1979,서울,관악구
상권,꼬꼬아찌 신림역점,서울,관악구
상권,막#,서울,관악구
상권,마포화곱창 신림점,서울,관악구
상권,연안본가,서울,관악구
상권,레커훈스,서울,관악구
상권,압구정김밥,서울,관악구
상권,24시옛날집,서울,관악구
상권,야마,서울,관악구
상권,사계절밥상,서울,관악구
상권,대감마을,서울,관악구
상권,샤로수길 생선구이집,서울,관악구
상권,삼미김밥,서울,관악구
상권,골목길호프,서울,관악구
상권,참나라 장작구이,서울,관악구
상권,서래갈매기,서울,관악구
상권,피자에땅(Pizza Etang) 신림본동점,서울,관악구
상권,표표마라탕,서울,관악구
상권,교촌치킨,서울,관악구
상권,두부이야기 봉천점,서울,관악구
상권,"청림동주먹고기, 헬로통큰삼겹",서울,관악구
상권,59피자,서울,관악구
상권,돌싱커피호프,서울,관악구
상권,황금밥상,서울,관악구
상권,청포도분식,서울,관악구
상권,심야포차 주,서울,관악구
상권,(주)고려왕족발,서울,관악구
상권,정가네,서울,관악구
상권,우묵배미,서울,관악구
상권,샤로수왕족발,서울,관악구
상권,뽕잎사랑뽕잎냉면버섯샤브칼국수,서울,관악구
상권,MK치킨호프,서울,관악구
상권,후안타이,서울,관악구
상권,무쏘 신림점2,서울,관악구
상권,서울밥집,서울,관악구
상권,소라,서울,관악구
상권,뚱띵이왕갈비,서울,관악구
상권,정스시요,서울,관악구
상권,무한리필소고기,서울,관악구
상권,왕족발순대국,서울,관악구
상권,총각네부추곱창 family 신대방역점,서울,관악구
상권,비비큐치킨비어사당역점,서울,관악구
상권,땅끝마을장터,서울,관악구
상권,동대문왕녹두빈대떡,서울,관악구
상권,정박사정육식당,서울,관악구
상권,놀부 부대찌게 신림점,서울,관악구
상권,삼모식당,서울,관악구
상권,무지개분식,서울,관악구
상권,본죽&비빔밥 신림역점,서울,관악구
상권,시골명가,서울,관악구
상권,한우육회마을,서울,관악구
상권,설빙 신림점,서울,관악구
상권,복돈이부추삼겹살,서울,관악구
상권,우리콩손두부,서울,관악구
